fecha,valor
2011-08-14T00:00:00-06:00,498.88000000
2011-08-15T00:00:00-06:00,498.88000000
2011-08-16T00:00:00-06:00,498.88000000
2011-08-17T00:00:00-06:00,497.78000000
2011-08-18T00:00:00-06:00,497.86000000
2011-08-19T00:00:00-06:00,497.81000000
2011-08-20T00:00:00-06:00,497.88000000
2011-08-21T00:00:00-06:00,497.88000000
2011-08-22T00:00:00-06:00,497.88000000
2011-08-23T00:00:00-06:00,498.36000000
2011-08-24T00:00:00-06:00,500.27000000
2011-08-25T00:00:00-06:00,502.25000000
2011-08-26T00:00:00-06:00,504.24000000
2011-08-27T00:00:00-06:00,503.69000000
2011-08-28T00:00:00-06:00,503.69000000
2011-08-29T00:00:00-06:00,503.69000000
2011-08-30T00:00:00-06:00,504.14000000
2011-08-31T00:00:00-06:00,505.91000000
2011-09-01T00:00:00-06:00,508.46000000
2011-09-02T00:00:00-06:00,507.88000000
2011-09-03T00:00:00-06:00,506.80000000
2011-09-04T00:00:00-06:00,506.80000000
2011-09-05T00:00:00-06:00,506.80000000
2011-09-06T00:00:00-06:00,506.73000000
2011-09-07T00:00:00-06:00,507.83000000
2011-09-08T00:00:00-06:00,508.79000000
2011-09-09T00:00:00-06:00,508.84000000
2011-09-10T00:00:00-06:00,508.70000000
2011-09-11T00:00:00-06:00,508.70000000
2011-09-12T00:00:00-06:00,508.70000000
2011-09-13T00:00:00-06:00,505.52000000
2011-09-14T00:00:00-06:00,503.52000000
2011-09-15T00:00:00-06:00,501.11000000
2011-09-16T00:00:00-06:00,501.11000000
2011-09-17T00:00:00-06:00,499.74000000
2011-09-18T00:00:00-06:00,499.74000000
2011-09-19T00:00:00-06:00,499.74000000
2011-09-20T00:00:00-06:00,498.55000000
2011-09-21T00:00:00-06:00,500.70000000
2011-09-22T00:00:00-06:00,502.98000000
2011-09-23T00:00:00-06:00,505.47000000
2011-09-24T00:00:00-06:00,507.48000000
2011-09-25T00:00:00-06:00,507.48000000
2011-09-26T00:00:00-06:00,507.48000000
2011-09-27T00:00:00-06:00,507.36000000
2011-09-28T00:00:00-06:00,505.88000000
2011-09-29T00:00:00-06:00,507.69000000
2011-09-30T00:00:00-06:00,508.36000000
2011-10-01T00:00:00-06:00,508.86000000
2011-10-02T00:00:00-06:00,508.86000000
2011-10-03T00:00:00-06:00,508.86000000
2011-10-04T00:00:00-06:00,509.70000000
2011-10-05T00:00:00-06:00,513.07000000
2011-10-06T00:00:00-06:00,514.40000000
2011-10-07T00:00:00-06:00,515.20000000
2011-10-08T00:00:00-06:00,515.11000000
2011-10-09T00:00:00-06:00,515.11000000
2011-10-10T00:00:00-06:00,515.11000000
2011-10-11T00:00:00-06:00,513.58000000
2011-10-12T00:00:00-06:00,510.77000000
2011-10-13T00:00:00-06:00,509.18000000
2011-10-14T00:00:00-06:00,506.96000000
2011-10-15T00:00:00-06:00,506.50000000
2011-10-16T00:00:00-06:00,506.50000000
2011-10-17T00:00:00-06:00,506.50000000
2011-10-18T00:00:00-06:00,506.50000000
2011-10-19T00:00:00-06:00,506.61000000
2011-10-20T00:00:00-06:00,506.66000000
2011-10-21T00:00:00-06:00,507.63000000
2011-10-22T00:00:00-06:00,508.59000000
2011-10-23T00:00:00-06:00,508.59000000
2011-10-24T00:00:00-06:00,508.59000000
2011-10-25T00:00:00-06:00,508.82000000
2011-10-26T00:00:00-06:00,506.26000000
2011-10-27T00:00:00-06:00,505.65000000
2011-10-28T00:00:00-06:00,507.64000000
2011-10-29T00:00:00-06:00,509.78000000
2011-10-30T00:00:00-06:00,509.78000000
2011-10-31T00:00:00-06:00,509.78000000
2011-11-01T00:00:00-06:00,509.51000000
2011-11-02T00:00:00-06:00,509.51000000
2011-11-03T00:00:00-06:00,509.96000000
2011-11-04T00:00:00-06:00,509.16000000
2011-11-05T00:00:00-06:00,508.63000000
2011-11-06T00:00:00-06:00,508.63000000
2011-11-07T00:00:00-06:00,508.63000000
2011-11-08T00:00:00-06:00,507.31000000
2011-11-09T00:00:00-06:00,507.67000000
2011-11-10T00:00:00-06:00,507.37000000
2011-11-11T00:00:00-06:00,505.49000000
2011-11-12T00:00:00-06:00,503.33000000
2011-11-13T00:00:00-06:00,503.33000000
2011-11-14T00:00:00-06:00,503.33000000
2011-11-15T00:00:00-06:00,500.21000000
2011-11-16T00:00:00-06:00,500.12000000
2011-11-17T00:00:00-06:00,500.10000000
2011-11-18T00:00:00-06:00,497.63000000
2011-11-19T00:00:00-06:00,497.20000000
2011-11-20T00:00:00-06:00,497.20000000
2011-11-21T00:00:00-06:00,497.20000000
2011-11-22T00:00:00-06:00,497.29000000
2011-11-23T00:00:00-06:00,497.40000000
2011-11-24T00:00:00-06:00,497.27000000
2011-11-25T00:00:00-06:00,497.34000000
2011-11-26T00:00:00-06:00,495.88000000
2011-11-27T00:00:00-06:00,495.88000000
2011-11-28T00:00:00-06:00,495.88000000
2011-11-29T00:00:00-06:00,497.02000000
2011-11-30T00:00:00-06:00,501.00000000
2011-12-01T00:00:00-06:00,497.88000000
2011-12-02T00:00:00-06:00,497.72000000
2011-12-03T00:00:00-06:00,497.93000000
2011-12-04T00:00:00-06:00,497.93000000
2011-12-05T00:00:00-06:00,497.93000000
2011-12-06T00:00:00-06:00,500.07000000
2011-12-07T00:00:00-06:00,501.58000000
2011-12-08T00:00:00-06:00,501.27000000
2011-12-09T00:00:00-06:00,501.15000000
2011-12-10T00:00:00-06:00,499.23000000
2011-12-11T00:00:00-06:00,499.23000000
2011-12-12T00:00:00-06:00,499.23000000
2011-12-13T00:00:00-06:00,497.63000000
2011-12-14T00:00:00-06:00,498.42000000
2011-12-15T00:00:00-06:00,498.53000000
2011-12-16T00:00:00-06:00,496.26000000
2011-12-17T00:00:00-06:00,495.37000000
2011-12-18T00:00:00-06:00,495.37000000
2011-12-19T00:00:00-06:00,495.37000000
2011-12-20T00:00:00-06:00,495.97000000
2011-12-21T00:00:00-06:00,498.08000000
2011-12-22T00:00:00-06:00,499.96000000
2011-12-23T00:00:00-06:00,501.42000000
2011-12-24T00:00:00-06:00,500.54000000
2011-12-25T00:00:00-06:00,500.54000000
2011-12-26T00:00:00-06:00,500.54000000
2011-12-27T00:00:00-06:00,503.34000000
2011-12-28T00:00:00-06:00,507.66000000
2011-12-29T00:00:00-06:00,507.13000000
2011-12-30T00:00:00-06:00,505.35000000
2011-12-31T00:00:00-06:00,505.35000000
2012-01-01T00:00:00-06:00,505.35000000
2012-01-02T00:00:00-06:00,505.35000000
2012-01-03T00:00:00-06:00,505.07000000
2012-01-04T00:00:00-06:00,506.62000000
2012-01-05T00:00:00-06:00,507.49000000
2012-01-06T00:00:00-06:00,508.29000000
2012-01-07T00:00:00-06:00,506.28000000
2012-01-08T00:00:00-06:00,506.28000000
2012-01-09T00:00:00-06:00,506.28000000
2012-01-10T00:00:00-06:00,504.96000000
2012-01-11T00:00:00-06:00,504.09000000
2012-01-12T00:00:00-06:00,503.12000000
2012-01-13T00:00:00-06:00,501.57000000
2012-01-14T00:00:00-06:00,501.08000000
2012-01-15T00:00:00-06:00,501.08000000
2012-01-16T00:00:00-06:00,501.08000000
2012-01-17T00:00:00-06:00,501.35000000
2012-01-18T00:00:00-06:00,501.87000000
2012-01-19T00:00:00-06:00,503.50000000
2012-01-20T00:00:00-06:00,503.62000000
2012-01-21T00:00:00-06:00,503.74000000
2012-01-22T00:00:00-06:00,503.74000000
2012-01-23T00:00:00-06:00,503.74000000
2012-01-24T00:00:00-06:00,504.43000000
2012-01-25T00:00:00-06:00,506.17000000
2012-01-26T00:00:00-06:00,505.66000000
2012-01-27T00:00:00-06:00,504.18000000
2012-01-28T00:00:00-06:00,502.45000000
2012-01-29T00:00:00-06:00,502.45000000
2012-01-30T00:00:00-06:00,502.45000000
2012-01-31T00:00:00-06:00,503.68000000
2012-02-01T00:00:00-06:00,504.85000000
2012-02-02T00:00:00-06:00,505.57000000
2012-02-03T00:00:00-06:00,505.94000000
2012-02-04T00:00:00-06:00,504.30000000
2012-02-05T00:00:00-06:00,504.30000000
2012-02-06T00:00:00-06:00,504.30000000
2012-02-07T00:00:00-06:00,504.27000000
2012-02-08T00:00:00-06:00,505.31000000
2012-02-09T00:00:00-06:00,505.53000000
2012-02-10T00:00:00-06:00,505.69000000
2012-02-11T00:00:00-06:00,505.18000000
2012-02-12T00:00:00-06:00,505.18000000
2012-02-13T00:00:00-06:00,505.18000000
2012-02-14T00:00:00-06:00,504.02000000
2012-02-15T00:00:00-06:00,503.69000000
2012-02-16T00:00:00-06:00,503.73000000
2012-02-17T00:00:00-06:00,503.92000000
2012-02-18T00:00:00-06:00,503.96000000
2012-02-19T00:00:00-06:00,503.96000000
2012-02-20T00:00:00-06:00,503.96000000
2012-02-21T00:00:00-06:00,504.26000000
2012-02-22T00:00:00-06:00,506.16000000
2012-02-23T00:00:00-06:00,507.53000000
